disciplina,serie,segmento,trimestre,semana_letiva,capitulo_esperado,conteudo_esperado,progressao_key
Literatura,1ª Série,Médio,2,20,6,Capítulo 6,Literatura|1ª Série|20
Literatura,1ª Série,Médio,2,21,7,Capítulo 7,Literatura|1ª Série|21
Literatura,1ª Série,Médio,2,22,7,Capítulo 7,Literatura|1ª Série|22
Literatura,1ª Série,Médio,2,23,7,Capítulo 7,Literatura|1ª Série|23
Literatura,1ª Série,Médio,2,24,8,Capítulo 8,Literatura|1ª Série|24
Literatura,1ª Série,Médio,2,25,8,Capítulo 8,Literatura|1ª Série|25
Literatura,1ª Série,Médio,2,26,8,Capítulo 8,Literatura|1ª Série|26
Literatura,1ª Série,Médio,2,27,8,Capítulo 8,Literatura|1ª Série|27
Literatura,1ª Série,Médio,2,28,8,Capítulo 8,Literatura|1ª Série|28
Literatura,1ª Série,Médio,3,29,9,Capítulo 9,Literatura|1ª Série|29
Literatura,1ª Série,Médio,3,30,9,Capítulo 9,Literatura|1ª Série|30
Literatura,1ª Série,Médio,3,31,9,Capítulo 9,Literatura|1ª Série|31
Literatura,1ª Série,Médio,3,32,10,Capítulo 10,Literatura|1ª Série|32
Literatura,1ª Série,Médio,3,33,10,Capítulo 10,Literatura|1ª Série|33
Literatura,1ª Série,Médio,3,34,10,Capítulo 10,Literatura|1ª Série|34
Literatura,1ª Série,Médio,3,35,11,Capítulo 11,Literatura|1ª Série|35
Literatura,1ª Série,Médio,3,36,11,Capítulo 11,Literatura|1ª Série|36
Literatura,1ª Série,Médio,3,37,11,Capítulo 11,Literatura|1ª Série|37
Literatura,1ª Série,Médio,3,38,12,Capítulo 12,Literatura|1ª Série|38
Literatura,1ª Série,Médio,3,39,12,Capítulo 12,Literatura|1ª Série|39
Literatura,1ª Série,Médio,3,40,12,Capítulo 12,Literatura|1ª Série|40
Literatura,1ª Série,Médio,3,41,12,Capítulo 12,Literatura|1ª Série|41
Literatura,1ª Série,Médio,3,42,12,Capítulo 12,Literatura|1ª Série|42
Literatura,2ª Série,Médio,1,1,1,Capítulo 1,Literatura|2ª Série|1
Literatura,2ª Série,Médio,1,2,1,Capítulo 1,Literatura|2ª Série|2
Literatura,2ª Série,Médio,1,3,1,Capítulo 1,Literatura|2ª Série|3
Literatura,2ª Série,Médio,1,4,2,Capítulo 2,Literatura|2ª Série|4
Literatura,2ª Série,Médio,1,5,2,Capítulo 2,Literatura|2ª Série|5
Literatura,2ª Série,Médio,1,6,2,Capítulo 2,Literatura|2ª Série|6
Literatura,2ª Série,Médio,1,7,3,Capítulo 3,Literatura|2ª Série|7
Literatura,2ª Série,Médio,1,8,3,Capítulo 3,Literatura|2ª Série|8
Literatura,2ª Série,Médio,1,9,3,Capítulo 3,Literatura|2ª Série|9
Literatura,2ª Série,Médio,1,10,4,Capítulo 4,Literatura|2ª Série|10
Literatura,2ª Série,Médio,1,11,4,Capítulo 4,Literatura|2ª Série|11
Literatura,2ª Série,Médio,1,12,4,Capítulo 4,Literatura|2ª Série|12
Literatura,2ª Série,Médio,1,13,4,Capítulo 4,Literatura|2ª Série|13
Literatura,2ª Série,Médio,1,14,4,Capítulo 4,Literatura|2ª Série|14
Literatura,2ª Série,Médio,2,15,5,Capítulo 5,Literatura|2ª Série|15
Literatura,2ª Série,Médio,2,16,5,Capítulo 5,Literatura|2ª Série|16
Literatura,2ª Série,Médio,2,17,5,Capítulo 5,Literatura|2ª Série|17
Literatura,2ª Série,Médio,2,18,6,Capítulo 6,Literatura|2ª Série|18
Literatura,2ª Série,Médio,2,19,6,Capítulo 6,Literatura|2ª Série|19
Literatura,2ª Série,Médio,2,20,6,Capítulo 6,Literatura|2ª Série|20
Literatura,2ª Série,Médio,2,21,7,Capítulo 7,Literatura|2ª Série|21
Literatura,2ª Série,Médio,2,22,7,Capítulo 7,Literatura|2ª Série|22
Literatura,2ª Série,Médio,2,23,7,Capítulo 7,Literatura|2ª Série|23
Literatura,2ª Série,Médio,2,24,8,Capítulo 8,Literatura|2ª Série|24
Literatura,2ª Série,Médio,2,25,8,Capítulo 8,Literatura|2ª Série|25
Literatura,2ª Série,Médio,2,26,8,Capítulo 8,Literatura|2ª Série|26
Literatura,2ª Série,Médio,2,27,8,Capítulo 8,Literatura|2ª Série|27
Literatura,2ª Série,Médio,2,28,8,Capítulo 8,Literatura|2ª Série|28
Literatura,2ª Série,Médio,3,29,9,Capítulo 9,Literatura|2ª Série|29
Literatura,2ª Série,Médio,3,30,9,Capítulo 9,Literatura|2ª Série|30
Literatura,2ª Série,Médio,3,31,9,Capítulo 9,Literatura|2ª Série|31
Literatura,2ª Série,Médio,3,32,10,Capítulo 10,Literatura|2ª Série|32
Literatura,2ª Série,Médio,3,33,10,Capítulo 10,Literatura|2ª Série|33
Literatura,2ª Série,Médio,3,34,10,Capítulo 10,Literatura|2ª Série|34
Literatura,2ª Série,Médio,3,35,11,Capítulo 11,Literatura|2ª Série|35
Literatura,2ª Série,Médio,3,36,11,Capítulo 11,Literatura|2ª Série|36
Literatura,2ª Série,Médio,3,37,11,Capítulo 11,Literatura|2ª Série|37
Literatura,2ª Série,Médio,3,38,12,Capítulo 12,Literatura|2ª Série|38
Literatura,2ª Série,Médio,3,39,12,Capítulo 12,Literatura|2ª Série|39
Literatura,2ª Série,Médio,3,40,12,Capítulo 12,Literatura|2ª Série|40
Literatura,2ª Série,Médio,3,41,12,Capítulo 12,Literatura|2ª Série|41
Literatura,2ª Série,Médio,3,42,12,Capítulo 12,Literatura|2ª Série|42
Literatura,3ª Série,Médio,1,1,1,Capítulo 1,Literatura|3ª Série|1
Literatura,3ª Série,Médio,1,2,1,Capítulo 1,Literatura|3ª Série|2
Literatura,3ª Série,Médio,1,3,1,Capítulo 1,Literatura|3ª Série|3
Literatura,3ª Série,Médio,1,4,2,Capítulo 2,Literatura|3ª Série|4
Literatura,3ª Série,Médio,1,5,2,Capítulo 2,Literatura|3ª Série|5
Literatura,3ª Série,Médio,1,6,2,Capítulo 2,Literatura|3ª Série|6
Literatura,3ª Série,Médio,1,7,3,Capítulo 3,Literatura|3ª Série|7
Literatura,3ª Série,Médio,1,8,3,Capítulo 3,Literatura|3ª Série|8
Literatura,3ª Série,Médio,1,9,3,Capítulo 3,Literatura|3ª Série|9
Literatura,3ª Série,Médio,1,10,4,Capítulo 4,Literatura|3ª Série|10
Literatura,3ª Série,Médio,1,11,4,Capítulo 4,Literatura|3ª Série|11
Literatura,3ª Série,Médio,1,12,4,Capítulo 4,Literatura|3ª Série|12
Literatura,3ª Série,Médio,1,13,4,Capítulo 4,Literatura|3ª Série|13
Literatura,3ª Série,Médio,1,14,4,Capítulo 4,Literatura|3ª Série|14
Literatura,3ª Série,Médio,2,15,5,Capítulo 5,Literatura|3ª Série|15
Literatura,3ª Série,Médio,2,16,5,Capítulo 5,Literatura|3ª Série|16
Literatura,3ª Série,Médio,2,17,5,Capítulo 5,Literatura|3ª Série|17
Literatura,3ª Série,Médio,2,18,6,Capítulo 6,Literatura|3ª Série|18
Literatura,3ª Série,Médio,2,19,6,Capítulo 6,Literatura|3ª Série|19
Literatura,3ª Série,Médio,2,20,6,Capítulo 6,Literatura|3ª Série|20
Literatura,3ª Série,Médio,2,21,7,Capítulo 7,Literatura|3ª Série|21
Literatura,3ª Série,Médio,2,22,7,Capítulo 7,Literatura|3ª Série|22
Literatura,3ª Série,Médio,2,23,7,Capítulo 7,Literatura|3ª Série|23
Literatura,3ª Série,Médio,2,24,8,Capítulo 8,Literatura|3ª Série|24
Literatura,3ª Série,Médio,2,25,8,Capítulo 8,Literatura|3ª Série|25
Literatura,3ª Série,Médio,2,26,8,Capítulo 8,Literatura|3ª Série|26
Literatura,3ª Série,Médio,2,27,8,Capítulo 8,Literatura|3ª Série|27
Literatura,3ª Série,Médio,2,28,8,Capítulo 8,Literatura|3ª Série|28
Literatura,3ª Série,Médio,3,29,9,Capítulo 9,Literatura|3ª Série|29
Literatura,3ª Série,Médio,3,30,9,Capítulo 9,Literatura|3ª Série|30
Literatura,3ª Série,Médio,3,31,9,Capítulo 9,Literatura|3ª Série|31
Literatura,3ª Série,Médio,3,32,10,Capítulo 10,Literatura|3ª Série|32
Literatura,3ª Série,Médio,3,33,10,Capítulo 10,Literatura|3ª Série|33
Literatura,3ª Série,Médio,3,34,10,Capítulo 10,Literatura|3ª Série|34
Literatura,3ª Série,Médio,3,35,11,Capítulo 11,Literatura|3ª Série|35
Literatura,3ª Série,Médio,3,36,11,Capítulo 11,Literatura|3ª Série|36
Literatura,3ª Série,Médio,3,37,11,Capítulo 11,Literatura|3ª Série|37
Literatura,3ª Série,Médio,3,38,12,Capítulo 12,Literatura|3ª Série|38
Literatura,3ª Série,Médio,3,39,12,Capítulo 12,Literatura|3ª Série|39
Literatura,3ª Série,Médio,3,40,12,Capítulo 12,Literatura|3ª Série|40
Literatura,3ª Série,Médio,3,41,12,Capítulo 12,Literatura|3ª Série|41
Literatura,3ª Série,Médio,3,42,12,Capítulo 12,Literatura|3ª Série|42
Sociologia,1ª Série,Médio,1,1,1,Capítulo 1,Sociologia|1ª Série|1
Sociologia,1ª Série,Médio,1,2,1,Capítulo 1,Sociologia|1ª Série|2
Sociologia,1ª Série,Médio,1,3,1,Capítulo 1,Sociologia|1ª Série|3
Sociologia,1ª Série,Médio,1,4,2,Capítulo 2,Sociologia|1ª Série|4
Sociologia,1ª Série,Médio,1,5,2,Capítulo 2,Sociologia|1ª Série|5
Sociologia,1ª Série,Médio,1,6,2,Capítulo 2,Sociologia|1ª Série|6
Sociologia,1ª Série,Médio,1,7,3,Capítulo 3,Sociologia|1ª Série|7
Sociologia,1ª Série,Médio,1,8,3,Capítulo 3,Sociologia|1ª Série|8
Sociologia,1ª Série,Médio,1,9,3,Capítulo 3,Sociologia|1ª Série|9
Sociologia,1ª Série,Médio,1,10,4,Capítulo 4,Sociologia|1ª Série|10
Sociologia,1ª Série,Médio,1,11,4,Capítulo 4,Sociologia|1ª Série|11
Sociologia,1ª Série,Médio,1,12,4,Capítulo 4,Sociologia|1ª Série|12
Sociologia,1ª Série,Médio,1,13,4,Capítulo 4,Sociologia|1ª Série|13
Sociologia,1ª Série,Médio,1,14,4,Capítulo 4,Sociologia|1ª Série|14
Sociologia,1ª Série,Médio,2,15,5,Capítulo 5,Sociologia|1ª Série|15
Sociologia,1ª Série,Médio,2,16,5,Capítulo 5,Sociologia|1ª Série|16
Sociologia,1ª Série,Médio,2,17,5,Capítulo 5,Sociologia|1ª Série|17
Sociologia,1ª Série,Médio,2,18,6,Capítulo 6,Sociologia|1ª Série|18
Sociologia,1ª Série,Médio,2,19,6,Capítulo 6,Sociologia|1ª Série|19
Sociologia,1ª Série,Médio,2,20,6,Capítulo 6,Sociologia|1ª Série|20
Sociologia,1ª Série,Médio,2,21,7,Capítulo 7,Sociologia|1ª Série|21
Sociologia,1ª Série,Médio,2,22,7,Capítulo 7,Sociologia|1ª Série|22
Sociologia,1ª Série,Médio,2,23,7,Capítulo 7,Sociologia|1ª Série|23
Sociologia,1ª Série,Médio,2,24,8,Capítulo 8,Sociologia|1ª Série|24
Sociologia,1ª Série,Médio,2,25,8,Capítulo 8,Sociologia|1ª Série|25
Sociologia,1ª Série,Médio,2,26,8,Capítulo 8,Sociologia|1ª Série|26
Sociologia,1ª Série,Médio,2,27,8,Capítulo 8,Sociologia|1ª Série|27
Sociologia,1ª Série,Médio,2,28,8,Capítulo 8,Sociologia|1ª Série|28
Sociologia,1ª Série,Médio,3,29,9,Capítulo 9,Sociologia|1ª Série|29
Sociologia,1ª Série,Médio,3,30,9,Capítulo 9,Sociologia|1ª Série|30
Sociologia,1ª Série,Médio,3,31,9,Capítulo 9,Sociologia|1ª Série|31
Sociologia,1ª Série,Médio,3,32,10,Capítulo 10,Sociologia|1ª Série|32
Sociologia,1ª Série,Médio,3,33,10,Capítulo 10,Sociologia|1ª Série|33
Sociologia,1ª Série,Médio,3,34,10,Capítulo 10,Sociologia|1ª Série|34
Sociologia,1ª Série,Médio,3,35,11,Capítulo 11,Sociologia|1ª Série|35
Sociologia,1ª Série,Médio,3,36,11,Capítulo 11,Sociologia|1ª Série|36
Sociologia,1ª Série,Médio,3,37,11,Capítulo 11,Sociologia|1ª Série|37
Sociologia,1ª Série,Médio,3,38,12,Capítulo 12,Sociologia|1ª Série|38
Sociologia,1ª Série,Médio,3,39,12,Capítulo 12,Sociologia|1ª Série|39
Sociologia,1ª Série,Médio,3,40,12,Capítulo 12,Sociologia|1ª Série|40
Sociologia,1ª Série,Médio,3,41,12,Capítulo 12,Sociologia|1ª Série|41
Sociologia,1ª Série,Médio,3,42,12,Capítulo 12,Sociologia|1ª Série|42
Sociologia,2ª Série,Médio,1,1,1,Capítulo 1,Sociologia|2ª Série|1
Sociologia,2ª Série,Médio,1,2,1,Capítulo 1,Sociologia|2ª Série|2
Sociologia,2ª Série,Médio,1,3,1,Capítulo 1,Sociologia|2ª Série|3
Sociologia,2ª Série,Médio,1,4,2,Capítulo 2,Sociologia|2ª Série|4
Sociologia,2ª Série,Médio,1,5,2,Capítulo 2,Sociologia|2ª Série|5
Sociologia,2ª Série,Médio,1,6,2,Capítulo 2,Sociologia|2ª Série|6
Sociologia,2ª Série,Médio,1,7,3,Capítulo 3,Sociologia|2ª Série|7
Sociologia,2ª Série,Médio,1,8,3,Capítulo 3,Sociologia|2ª Série|8
Sociologia,2ª Série,Médio,1,9,3,Capítulo 3,Sociologia|2ª Série|9
Sociologia,2ª Série,Médio,1,10,4,Capítulo 4,Sociologia|2ª Série|10
Sociologia,2ª Série,Médio,1,11,4,Capítulo 4,Sociologia|2ª Série|11
Sociologia,2ª Série,Médio,1,12,4,Capítulo 4,Sociologia|2ª Série|12
Sociologia,2ª Série,Médio,1,13,4,Capítulo 4,Sociologia|2ª Série|13
Sociologia,2ª Série,Médio,1,14,4,Capítulo 4,Sociologia|2ª Série|14
Sociologia,2ª Série,Médio,2,15,5,Capítulo 5,Sociologia|2ª Série|15
Sociologia,2ª Série,Médio,2,16,5,Capítulo 5,Sociologia|2ª Série|16
Sociologia,2ª Série,Médio,2,17,5,Capítulo 5,Sociologia|2ª Série|17
Sociologia,2ª Série,Médio,2,18,6,Capítulo 6,Sociologia|2ª Série|18
Sociologia,2ª Série,Médio,2,19,6,Capítulo 6,Sociologia|2ª Série|19
Sociologia,2ª Série,Médio,2,20,6,Capítulo 6,Sociologia|2ª Série|20
Sociologia,2ª Série,Médio,2,21,7,Capítulo 7,Sociologia|2ª Série|21
Sociologia,2ª Série,Médio,2,22,7,Capítulo 7,Sociologia|2ª Série|22
Sociologia,2ª Série,Médio,2,23,7,Capítulo 7,Sociologia|2ª Série|23
Sociologia,2ª Série,Médio,2,24,8,Capítulo 8,Sociologia|2ª Série|24
Sociologia,2ª Série,Médio,2,25,8,Capítulo 8,Sociologia|2ª Série|25
Sociologia,2ª Série,Médio,2,26,8,Capítulo 8,Sociologia|2ª Série|26
Sociologia,2ª Série,Médio,2,27,8,Capítulo 8,Sociologia|2ª Série|27
Sociologia,2ª Série,Médio,2,28,8,Capítulo 8,Sociologia|2ª Série|28
Sociologia,2ª Série,Médio,3,29,9,Capítulo 9,Sociologia|2ª Série|29
Sociologia,2ª Série,Médio,3,30,9,Capítulo 9,Sociologia|2ª Série|30
Sociologia,2ª Série,Médio,3,31,9,Capítulo 9,Sociologia|2ª Série|31
Sociologia,2ª Série,Médio,3,32,10,Capítulo 10,Sociologia|2ª Série|32
Sociologia,2ª Série,Médio,3,33,10,Capítulo 10,Sociologia|2ª Série|33
Sociologia,2ª Série,Médio,3,34,10,Capítulo 10,Sociologia|2ª Série|34
Sociologia,2ª Série,Médio,3,35,11,Capítulo 11,Sociologia|2ª Série|35
Sociologia,2ª Série,Médio,3,36,11,Capítulo 11,Sociologia|2ª Série|36
Sociologia,2ª Série,Médio,3,37,11,Capítulo 11,Sociologia|2ª Série|37
Sociologia,2ª Série,Médio,3,38,12,Capítulo 12,Sociologia|2ª Série|38
Sociologia,2ª Série,Médio,3,39,12,Capítulo 12,Sociologia|2ª Série|39
Sociologia,2ª Série,Médio,3,40,12,Capítulo 12,Sociologia|2ª Série|40
Sociologia,2ª Série,Médio,3,41,12,Capítulo 12,Sociologia|2ª Série|41
Sociologia,2ª Série,Médio,3,42,12,Capítulo 12,Sociologia|2ª Série|42
Sociologia,3ª Série,Médio,1,1,1,Capítulo 1,Sociologia|3ª Série|1
Sociologia,3ª Série,Médio,1,2,1,Capítulo 1,Sociologia|3ª Série|2
Sociologia,3ª Série,Médio,1,3,1,Capítulo 1,Sociologia|3ª Série|3
Sociologia,3ª Série,Médio,1,4,2,Capítulo 2,Sociologia|3ª Série|4
Sociologia,3ª Série,Médio,1,5,2,Capítulo 2,Sociologia|3ª Série|5
Sociologia,3ª Série,Médio,1,6,2,Capítulo 2,Sociologia|3ª Série|6
Sociologia,3ª Série,Médio,1,7,3,Capítulo 3,Sociologia|3ª Série|7
Sociologia,3ª Série,Médio,1,8,3,Capítulo 3,Sociologia|3ª Série|8
Sociologia,3ª Série,Médio,1,9,3,Capítulo 3,Sociologia|3ª Série|9
Sociologia,3ª Série,Médio,1,10,4,Capítulo 4,Sociologia|3ª Série|10
Sociologia,3ª Série,Médio,1,11,4,Capítulo 4,Sociologia|3ª Série|11
Sociologia,3ª Série,Médio,1,12,4,Capítulo 4,Sociologia|3ª Série|12
Sociologia,3ª Série,Médio,1,13,4,Capítulo 4,Sociologia|3ª Série|13
Sociologia,3ª Série,Médio,1,14,4,Capítulo 4,Sociologia|3ª Série|14
Sociologia,3ª Série,Médio,2,15,5,Capítulo 5,Sociologia|3ª Série|15
Sociologia,3ª Série,Médio,2,16,5,Capítulo 5,Sociologia|3ª Série|16
Sociologia,3ª Série,Médio,2,17,5,Capítulo 5,Sociologia|3ª Série|17
Sociologia,3ª Série,Médio,2,18,6,Capítulo 6,Sociologia|3ª Série|18
Sociologia,3ª Série,Médio,2,19,6,Capítulo 6,Sociologia|3ª Série|19
Sociologia,3ª Série,Médio,2,20,6,Capítulo 6,Sociologia|3ª Série|20
Sociologia,3ª Série,Médio,2,21,7,Capítulo 7,Sociologia|3ª Série|21
Sociologia,3ª Série,Médio,2,22,7,Capítulo 7,Sociologia|3ª Série|22
Sociologia,3ª Série,Médio,2,23,7,Capítulo 7,Sociologia|3ª Série|23
Sociologia,3ª Série,Médio,2,24,8,Capítulo 8,Sociologia|3ª Série|24
Sociologia,3ª Série,Médio,2,25,8,Capítulo 8,Sociologia|3ª Série|25
Sociologia,3ª Série,Médio,2,26,8,Capítulo 8,Sociologia|3ª Série|26
Sociologia,3ª Série,Médio,2,27,8,Capítulo 8,Sociologia|3ª Série|27
Sociologia,3ª Série,Médio,2,28,8,Capítulo 8,Sociologia|3ª Série|28
Sociologia,3ª Série,Médio,3,29,9,Capítulo 9,Sociologia|3ª Série|29
Sociologia,3ª Série,Médio,3,30,9,Capítulo 9,Sociologia|3ª Série|30
Sociologia,3ª Série,Médio,3,31,9,Capítulo 9,Sociologia|3ª Série|31
Sociologia,3ª Série,Médio,3,32,10,Capítulo 10,Sociologia|3ª Série|32
Sociologia,3ª Série,Médio,3,33,10,Capítulo 10,Sociologia|3ª Série|33
Sociologia,3ª Série,Médio,3,34,10,Capítulo 10,Sociologia|3ª Série|34
Sociologia,3ª Série,Médio,3,35,11,Capítulo 11,Sociologia|3ª Série|35
Sociologia,3ª Série,Médio,3,36,11,Capítulo 11,Sociologia|3ª Série|36
Sociologia,3ª Série,Médio,3,37,11,Capítulo 11,Sociologia|3ª Série|37
Sociologia,3ª Série,Médio,3,38,12,Capítulo 12,Sociologia|3ª Série|38
Sociologia,3ª Série,Médio,3,39,12,Capítulo 12,Sociologia|3ª Série|39
Sociologia,3ª Série,Médio,3,40,12,Capítulo 12,Sociologia|3ª Série|40
Sociologia,3ª Série,Médio,3,41,12,Capítulo 12,Sociologia|3ª Série|41
Sociologia,3ª Série,Médio,3,42,12,Capítulo 12,Sociologia|3ª Série|42
Filosofia,1ª Série,Médio,1,1,1,Capítulo 1,Filosofia|1ª Série|1
Filosofia,1ª Série,Médio,1,2,1,Capítulo 1,Filosofia|1ª Série|2
Filosofia,1ª Série,Médio,1,3,1,Capítulo 1,Filosofia|1ª Série|3
Filosofia,1ª Série,Médio,1,4,2,Capítulo 2,Filosofia|1ª Série|4
Filosofia,1ª Série,Médio,1,5,2,Capítulo 2,Filosofia|1ª Série|5
Filosofia,1ª Série,Médio,1,6,2,Capítulo 2,Filosofia|1ª Série|6
Filosofia,1ª Série,Médio,1,7,3,Capítulo 3,Filosofia|1ª Série|7
Filosofia,1ª Série,Médio,1,8,3,Capítulo 3,Filosofia|1ª Série|8
Filosofia,1ª Série,Médio,1,9,3,Capítulo 3,Filosofia|1ª Série|9
Filosofia,1ª Série,Médio,1,10,4,Capítulo 4,Filosofia|1ª Série|10
Filosofia,1ª Série,Médio,1,11,4,Capítulo 4,Filosofia|1ª Série|11
Filosofia,1ª Série,Médio,1,12,4,Capítulo 4,Filosofia|1ª Série|12
Filosofia,1ª Série,Médio,1,13,4,Capítulo 4,Filosofia|1ª Série|13
Filosofia,1ª Série,Médio,1,14,4,Capítulo 4,Filosofia|1ª Série|14
Filosofia,1ª Série,Médio,2,15,5,Capítulo 5,Filosofia|1ª Série|15
Filosofia,1ª Série,Médio,2,16,5,Capítulo 5,Filosofia|1ª Série|16
Filosofia,1ª Série,Médio,2,17,5,Capítulo 5,Filosofia|1ª Série|17
Filosofia,1ª Série,Médio,2,18,6,Capítulo 6,Filosofia|1ª Série|18
Filosofia,1ª Série,Médio,2,19,6,Capítulo 6,Filosofia|1ª Série|19
Filosofia,1ª Série,Médio,2,20,6,Capítulo 6,Filosofia|1ª Série|20
Filosofia,1ª Série,Médio,2,21,7,Capítulo 7,Filosofia|1ª Série|21
Filosofia,1ª Série,Médio,2,22,7,Capítulo 7,Filosofia|1ª Série|22
Filosofia,1ª Série,Médio,2,23,7,Capítulo 7,Filosofia|1ª Série|23
Filosofia,1ª Série,Médio,2,24,8,Capítulo 8,Filosofia|1ª Série|24
Filosofia,1ª Série,Médio,2,25,8,Capítulo 8,Filosofia|1ª Série|25
Filosofia,1ª Série,Médio,2,26,8,Capítulo 8,Filosofia|1ª Série|26
Filosofia,1ª Série,Médio,2,27,8,Capítulo 8,Filosofia|1ª Série|27
Filosofia,1ª Série,Médio,2,28,8,Capítulo 8,Filosofia|1ª Série|28
Filosofia,1ª Série,Médio,3,29,9,Capítulo 9,Filosofia|1ª Série|29
Filosofia,1ª Série,Médio,3,30,9,Capítulo 9,Filosofia|1ª Série|30
Filosofia,1ª Série,Médio,3,31,9,Capítulo 9,Filosofia|1ª Série|31
Filosofia,1ª Série,Médio,3,32,10,Capítulo 10,Filosofia|1ª Série|32
Filosofia,1ª Série,Médio,3,33,10,Capítulo 10,Filosofia|1ª Série|33
Filosofia,1ª Série,Médio,3,34,10,Capítulo 10,Filosofia|1ª Série|34
Filosofia,1ª Série,Médio,3,35,11,Capítulo 11,Filosofia|1ª Série|35
Filosofia,1ª Série,Médio,3,36,11,Capítulo 11,Filosofia|1ª Série|36
Filosofia,1ª Série,Médio,3,37,11,Capítulo 11,Filosofia|1ª Série|37
Filosofia,1ª Série,Médio,3,38,12,Capítulo 12,Filosofia|1ª Série|38
